umap1,umap2,sentiment,rating,main_category
1.2632005,6.5834312,positive,5.0,Computers
1.6663642,2.354957,neutral,3.0,Home Audio & Theater
4.1382155,5.5233555,neutral,3.0,AMAZON FASHION
2.2201374,6.725012,neutral,3.0,Computers
0.2660947,5.828566,positive,5.0,All Electronics
1.9493679,3.3523924,neutral,3.0,All Electronics
1.529867,4.7539635,negative,1.0,Cell Phones & Accessories
1.7204185,1.369633,neutral,3.0,Cell Phones & Accessories
2.7904494,1.9611214,positive,5.0,Home Audio & Theater
1.7024215,3.0269074,positive,5.0,All Electronics
2.7786057,2.1285079,positive,5.0,Home Audio & Theater
1.4218615,1.1749934,neutral,3.0,Home Audio & Theater
0.18287067,9.102013,neutral,3.0,Camera & Photo
-1.4594997,6.1675067,positive,5.0,Industrial & Scientific
-3.53409,6.7522354,positive,5.0,Computers
1.6550435,6.698703,neutral,3.0,Amazon Devices
-0.7097156,7.9973145,neutral,3.0,All Electronics
2.8633595,6.0477333,positive,5.0,Home Audio & Theater
2.892417,8.023633,positive,5.0,Computers
0.9270355,8.860086,negative,1.0,Camera & Photo
0.70473826,1.8962947,positive,5.0,Home Audio & Theater
0.38109162,5.144076,negative,1.0,Computers
2.2550218,7.481131,negative,1.0,Amazon Devices
-0.59943235,5.2328634,negative,1.0,All Electronics
2.761362,5.9467306,neutral,3.0,Home Audio & Theater
3.0019348,6.2003107,positive,5.0,AMAZON FASHION
0.3806706,8.721075,positive,5.0,Camera & Photo
1.0409893,7.260878,negative,1.0,Computers
3.0305154,2.474101,neutral,3.0,Home Audio & Theater
3.1592708,2.0936563,neutral,3.0,Cell Phones & Accessories
-3.3879452,6.6946936,positive,5.0,Computers
1.5517592,1.6388384,positive,5.0,All Electronics
1.2140251,1.4222567,positive,5.0,All Electronics
2.1632915,2.999976,negative,1.0,All Electronics
0.16586241,9.069592,neutral,3.0,Camera & Photo
-1.6506567,4.2035885,neutral,3.0,All Electronics
4.019032,4.824783,positive,5.0,Cell Phones & Accessories
0.45514953,5.26713,negative,1.0,All Electronics
2.4892838,7.6075554,positive,4.0,Computers
1.7781082,2.2222838,positive,5.0,All Electronics
-3.3136437,6.081865,neutral,3.0,All Electronics
3.3453348,6.1565194,neutral,3.0,Amazon Home
2.5048938,8.077541,neutral,3.0,All Electronics
0.23155889,6.4463058,negative,1.0,Computers
0.8114784,8.810404,positive,5.0,All Electronics
3.0196042,1.8680629,negative,2.0,Home Audio & Theater
2.9117804,2.1735685,neutral,3.0,All Electronics
2.6726642,6.568346,neutral,3.0,Cell Phones & Accessories
4.041232,4.8504553,neutral,3.0,All Electronics
0.25306994,7.849487,negative,2.0,Camera & Photo
0.8208623,2.172327,neutral,3.0,Computers
-3.420026,6.779767,positive,5.0,Home Audio & Theater
3.9872732,7.099745,positive,5.0,
0.056504358,3.354737,neutral,3.0,Computers
1.2913045,3.1848152,positive,5.0,All Electronics
2.5208328,7.8932405,positive,5.0,Computers
-1.2263097,4.426651,neutral,3.0,All Electronics
2.0838723,5.859491,negative,1.0,Camera & Photo
0.973918,5.819931,neutral,3.0,Cell Phones & Accessories
1.4916922,4.2681623,neutral,3.0,Camera & Photo
2.4990072,7.7153215,positive,4.0,Amazon Devices
2.6838408,6.821043,neutral,3.0,All Electronics
2.7603302,6.0712657,neutral,3.0,All Electronics
0.22430731,9.072506,neutral,3.0,Camera & Photo
3.1105673,2.4701884,positive,5.0,All Electronics
2.8140724,2.1400373,positive,5.0,All Electronics
1.7310882,1.3119664,positive,5.0,All Electronics
2.6847591,2.067351,neutral,3.0,All Electronics
2.4714525,3.0527086,negative,1.0,All Electronics
1.9725856,2.3834279,negative,1.0,Home Audio & Theater
3.026317,7.469675,neutral,3.0,Computers
0.52062345,6.170931,positive,5.0,Amazon Devices
1.3071741,1.4052677,neutral,3.0,Home Audio & Theater
2.870448,5.8550754,positive,5.0,Camera & Photo
-0.90703094,7.801935,positive,4.0,Camera & Photo
-3.2487445,6.3342805,positive,5.0,Computers
-0.39180505,6.1702895,positive,5.0,Computers
-3.6512365,6.431524,positive,4.0,Car Electronics
1.2026588,6.901419,negative,1.0,Computers
2.817993,8.700364,neutral,3.0,Computers
1.4503062,4.965498,negative,1.0,Camera & Photo
1.4778069,1.7826226,positive,5.0,All Electronics
0.80002105,5.522297,positive,4.0,Computers
-0.55291706,8.970563,positive,5.0,Camera & Photo
2.3521595,8.296453,neutral,3.0,All Electronics
2.3421252,6.235523,positive,5.0,
0.21924743,7.5619774,neutral,3.0,All Electronics
2.3883555,5.5700912,positive,5.0,Cell Phones & Accessories
3.0768857,2.1983285,neutral,3.0,All Electronics
2.9903789,6.158524,positive,5.0,Computers
3.3797266,7.056167,negative,2.0,Amazon Devices
3.1506698,2.0819166,negative,1.0,Cell Phones & Accessories
-0.8371058,2.07406,neutral,3.0,All Electronics
0.1256938,7.4954247,positive,5.0,Computers
1.8350475,4.6453114,neutral,3.0,Camera & Photo
-0.73451596,9.131428,positive,5.0,Camera & Photo
1.6105453,3.8394556,negative,1.0,Industrial & Scientific
2.081028,5.4980316,negative,1.0,Amazon Devices
1.6816002,6.9858017,negative,2.0,Amazon Devices
2.3884447,1.9181119,neutral,3.0,Home Audio & Theater
1.3459797,1.4603716,positive,5.0,Home Audio & Theater
1.3143538,7.67902,positive,5.0,All Electronics
3.3805895,5.8611774,negative,1.0,All Electronics
3.9022777,4.930023,negative,1.0,All Electronics
2.9506953,7.421347,neutral,3.0,Amazon Devices
1.7397794,2.2854183,neutral,3.0,All Electronics
-3.536617,6.748647,positive,5.0,AMAZON FASHION
-1.4648658,6.8945613,positive,5.0,All Electronics
9.565611,6.408036,negative,1.0,All Electronics
1.4496347,4.831432,positive,5.0,Computers
2.8100355,2.199885,positive,5.0,Home Audio & Theater
-1.576544,5.866317,negative,1.0,All Electronics
-0.026958808,5.8858504,neutral,3.0,Computers
3.2971559,8.253664,neutral,3.0,Cell Phones & Accessories
1.2037338,8.38876,positive,5.0,Office Products
2.2888806,5.5137377,positive,5.0,Industrial & Scientific
1.5451118,6.2912264,negative,1.0,Computers
2.6642852,8.4436655,positive,4.0,Computers
0.483284,4.682655,negative,1.0,All Electronics
1.2482077,7.7600503,positive,5.0,Computers
-1.2083827,6.7007604,negative,1.0,Computers
1.4774613,5.3808827,negative,1.0,Home Audio & Theater
2.719078,5.6438046,positive,5.0,All Electronics
-0.16319671,7.043065,negative,1.0,Home Audio & Theater
-0.5198337,8.4687605,neutral,3.0,All Electronics
2.4373012,8.35,positive,5.0,Computers
-0.11187867,7.59453,neutral,3.0,Musical Instruments
-1.7174042,5.662432,neutral,3.0,All Electronics
1.809539,1.8523675,positive,5.0,All Electronics
2.4496078,1.9270798,negative,2.0,All Electronics
0.2704045,2.9959035,neutral,3.0,Camera & Photo
2.2951703,5.551066,neutral,3.0,All Electronics
-0.3284187,7.1750307,neutral,3.0,Computers
-0.105527334,7.2703,negative,1.0,Home Audio & Theater
-1.3298466,8.237288,negative,2.0,All Electronics
-0.9006148,8.321744,neutral,3.0,Camera & Photo
2.8103724,2.6530378,negative,1.0,All Electronics
1.3367871,8.16966,positive,5.0,Computers
2.7287722,6.9235864,negative,1.0,Camera & Photo
-0.8700648,2.3071766,neutral,3.0,Amazon Devices
2.2114365,8.954866,neutral,3.0,Computers
1.2572429,7.59449,negative,2.0,Computers
-0.48190883,4.583752,negative,2.0,Cell Phones & Accessories
-1.9963667,4.23226,negative,2.0,Amazon Fire TV
0.9170925,2.0721111,neutral,3.0,All Electronics
4.060509,4.8125377,neutral,3.0,Cell Phones & Accessories
9.575403,6.4256845,positive,5.0,All Electronics
-0.7524223,6.239678,positive,5.0,All Electronics
0.9613212,5.5737305,negative,1.0,All Electronics
1.5607468,2.3515315,neutral,3.0,GPS & Navigation
1.938784,1.9455843,neutral,3.0,All Electronics
1.2105608,1.6524024,positive,5.0,Amazon Devices
2.2579072,8.3712015,negative,2.0,Computers
1.8940096,5.207853,negative,1.0,All Electronics
-0.46042064,8.915907,neutral,3.0,Camera & Photo
-1.5264395,4.4480157,neutral,3.0,Computers
1.630622,2.806934,negative,1.0,Amazon Devices
0.45376337,4.990889,negative,1.0,All Electronics
-1.3040695,6.118055,positive,5.0,Computers
3.1636865,8.314,neutral,3.0,All Electronics
0.8038243,8.963868,neutral,3.0,All Electronics
-0.01638482,4.062328,positive,5.0,Computers
1.4474025,3.8695047,negative,1.0,Cell Phones & Accessories
-0.9051824,5.0628834,neutral,3.0,Computers
3.8205843,6.8685074,negative,2.0,AMAZON FASHION
3.361493,6.547431,positive,4.0,Camera & Photo
0.115507565,7.617482,negative,2.0,Computers
2.3757503,5.8973484,positive,5.0,Computers
2.469044,6.255715,positive,5.0,
1.3140318,1.6487328,neutral,3.0,All Electronics
-1.5130686,5.37868,negative,2.0,All Electronics
-3.9804373,6.3026443,neutral,3.0,Computers
-0.31785837,5.876942,negative,2.0,All Electronics
4.080605,5.5338492,negative,1.0,AMAZON FASHION
1.5132251,2.2193873,negative,1.0,Car Electronics
0.14220509,9.1067295,neutral,3.0,Camera & Photo
-3.69842,5.7886333,negative,1.0,All Electronics
-1.0491307,6.87949,negative,1.0,Computers
0.9144178,6.8700666,positive,4.0,Computers
-0.16070445,5.449361,negative,1.0,Amazon Devices
2.6975477,6.4879665,neutral,3.0,All Electronics
2.0305402,5.7671027,positive,5.0,All Electronics
0.10569754,4.6916666,neutral,3.0,All Electronics
3.0545402,6.9364495,neutral,3.0,All Electronics
-3.2107997,6.2753754,positive,5.0,Home Audio & Theater
1.6767745,2.0007427,positive,5.0,All Electronics
1.5234301,6.370325,negative,2.0,Amazon Devices
0.1922849,4.3772492,positive,5.0,All Electronics
-3.8654385,5.728057,negative,1.0,Computers
2.1816707,9.038591,neutral,3.0,Computers
0.5659373,6.8340445,positive,5.0,Computers
0.53738075,6.058123,negative,2.0,All Electronics
0.65901417,2.3757887,neutral,3.0,Computers
1.4096156,3.5845785,positive,5.0,Amazon Devices
-0.188233,6.3037753,positive,4.0,All Electronics
-1.338061,8.129551,negative,1.0,Cell Phones & Accessories
1.1973704,1.6606978,positive,5.0,All Electronics
2.696653,6.3997335,positive,5.0,All Electronics
0.51638275,2.2308686,negative,1.0,Home Audio & Theater
-0.39147896,4.895433,negative,1.0,Amazon Devices
-0.591655,5.9372783,negative,1.0,Computers
3.9570649,5.457014,negative,1.0,Cell Phones & Accessories
-0.05098846,3.9507737,neutral,3.0,All Electronics
2.7322288,1.7440615,positive,5.0,Musical Instruments
1.739365,5.803086,positive,5.0,Office Products
-3.7224922,6.0975347,neutral,3.0,Cell Phones & Accessories
-0.6331957,9.318294,negative,1.0,Camera & Photo
-3.9876833,6.167916,neutral,3.0,Computers
-0.5178851,8.608032,neutral,3.0,Camera & Photo
1.4287913,1.7457879,positive,4.0,All Electronics
1.0450522,1.6126863,neutral,3.0,Amazon Devices
0.9301902,8.569627,neutral,3.0,All Electronics
3.450514,3.2062259,neutral,3.0,All Electronics
9.583608,6.408535,negative,1.0,Computers
-0.22965051,4.413318,positive,4.0,Industrial & Scientific
0.32160005,4.9662476,negative,2.0,All Electronics
-0.060602386,6.099933,neutral,3.0,Computers
0.79105526,8.808693,neutral,3.0,All Electronics
2.9730053,8.093203,positive,5.0,Computers
1.4923506,6.3508105,neutral,3.0,Amazon Devices
0.55342364,6.811138,positive,4.0,Cell Phones & Accessories
1.0711539,1.9134355,positive,5.0,All Electronics
2.0312471,7.515054,negative,2.0,Computers
-3.7986503,5.7608995,negative,1.0,Computers
1.2754711,3.4412348,negative,1.0,All Electronics
1.9903611,3.4126127,neutral,3.0,All Electronics
1.1310002,1.8746036,neutral,3.0,All Electronics
3.0179043,1.9876096,neutral,3.0,Home Audio & Theater
2.5161598,5.45171,neutral,3.0,Amazon Devices
-0.40002114,8.819971,positive,5.0,Camera & Photo
1.3844291,5.506413,negative,1.0,Industrial & Scientific
-1.2458621,4.0618405,neutral,3.0,Amazon Devices
1.145866,6.8495045,positive,4.0,Amazon Devices
2.7691398,1.601299,positive,4.0,Home Audio & Theater
0.9662772,5.068186,negative,1.0,All Electronics
1.3270125,1.443141,neutral,3.0,Car Electronics
1.1014651,4.9522676,negative,1.0,All Electronics
1.1431841,4.251749,positive,5.0,Camera & Photo
-3.4624035,6.2543716,positive,4.0,Cell Phones & Accessories
0.7917811,4.608214,negative,2.0,Tools & Home Improvement
3.9133747,7.238814,neutral,3.0,Computers
1.686925,7.526888,positive,5.0,Computers
2.8265798,5.711429,positive,5.0,Amazon Devices
0.7158737,4.1031246,positive,5.0,Industrial & Scientific
-1.7652513,4.580114,neutral,3.0,All Electronics
2.3964648,1.9222615,positive,4.0,All Electronics
3.8970587,7.299735,positive,5.0,Computers
3.8797357,6.782773,negative,1.0,Sports & Outdoors
3.1032355,7.721801,positive,5.0,Computers
1.0217255,1.4597945,positive,5.0,Home Audio & Theater
3.3041844,6.1366057,negative,1.0,Amazon Home
-3.9419682,6.105959,neutral,3.0,Cell Phones & Accessories
2.7205749,5.4490914,positive,5.0,Office Products
3.0150108,7.740771,neutral,3.0,Computers
0.2826116,4.9060273,neutral,3.0,Camera & Photo
1.2547047,4.1397147,positive,5.0,All Electronics
2.8766406,8.237373,neutral,3.0,Computers
1.0478071,4.2596846,positive,5.0,Computers
1.3561493,6.952419,neutral,3.0,Computers
-0.9233433,7.9131203,neutral,3.0,Amazon Devices
3.8916676,6.8061023,neutral,3.0,AMAZON FASHION
1.3747362,7.76428,neutral,3.0,All Electronics
2.1395233,5.2816014,neutral,3.0,Computers
9.582934,6.4146385,neutral,3.0,Apple Products
2.3751993,5.714979,positive,5.0,Amazon Devices
1.6955668,1.4195082,neutral,3.0,All Electronics
-1.3099123,4.3423266,neutral,3.0,All Electronics
1.4570233,4.684932,negative,1.0,All Electronics
-1.1830943,6.8659744,negative,2.0,Computers
-0.9019645,2.2605894,positive,5.0,Amazon Devices
0.5189291,4.3388553,negative,1.0,All Electronics
-1.2262493,5.834522,negative,1.0,Computers
0.43793982,8.758058,positive,5.0,Home Audio & Theater
1.5455287,1.4322202,negative,1.0,Computers
-0.87515813,5.0052223,negative,2.0,Computers
3.0339284,7.339027,neutral,3.0,Computers
3.7921708,5.051178,negative,1.0,Cell Phones & Accessories
2.211583,8.9360285,positive,5.0,Computers
1.9280359,4.6054673,neutral,3.0,All Electronics
-3.8932543,6.6030726,neutral,3.0,All Electronics
3.432532,8.2241125,positive,5.0,All Electronics
1.196149,8.3429985,neutral,3.0,Camera & Photo
3.1780012,6.648857,positive,5.0,Camera & Photo
1.2808388,7.015882,positive,4.0,Computers
3.363558,6.5460386,positive,4.0,All Electronics
2.7277257,1.894756,positive,5.0,All Electronics
2.6774812,8.055933,positive,4.0,Computers
-1.381683,7.2233567,positive,4.0,Camera & Photo
2.5700245,6.560119,positive,5.0,Amazon Home
-0.1847642,4.287519,negative,1.0,All Electronics
0.23790602,6.023734,positive,5.0,All Electronics
0.564251,6.217495,positive,5.0,Amazon Devices
1.5602816,4.488415,negative,2.0,All Electronics
-1.1075243,6.348051,neutral,3.0,Home Audio & Theater
0.9698623,8.37493,positive,5.0,Computers
2.4643314,2.9892924,negative,1.0,All Electronics
-1.9953414,4.4437737,positive,5.0,All Electronics
3.3878498,7.7391043,negative,2.0,Computers
1.5099126,3.0383298,negative,2.0,All Electronics
1.462367,6.9764752,neutral,3.0,Amazon Devices
-3.0175512,6.0784674,positive,4.0,
3.4053988,6.3803,negative,1.0,Cell Phones & Accessories
1.7523786,2.7457466,negative,2.0,Cell Phones & Accessories
2.9827936,8.609134,positive,5.0,Cell Phones & Accessories
0.050397385,7.502013,neutral,3.0,Computers
-0.2447818,6.128686,neutral,3.0,Computers
1.589393,3.6481264,negative,1.0,All Electronics
0.15040511,3.1766343,positive,5.0,Computers
-3.4281485,6.3438196,positive,5.0,Cell Phones & Accessories
-0.6047327,6.510102,positive,5.0,Computers
1.3562751,2.0012805,neutral,3.0,Amazon Devices
-3.1506581,6.6481967,positive,5.0,Computers
1.2771423,3.9737837,neutral,3.0,All Electronics
0.07946313,6.9160404,positive,5.0,Computers
1.685703,5.338459,positive,5.0,Computers
0.39925492,3.7606132,positive,5.0,
1.3256649,4.1491714,positive,5.0,Camera & Photo
0.6568937,8.021227,neutral,3.0,Tools & Home Improvement
2.3197076,5.791705,positive,5.0,Computers
4.152123,5.2921863,positive,5.0,Cell Phones & Accessories
0.83425903,8.940327,positive,5.0,All Electronics
2.6150343,1.8074406,positive,5.0,All Electronics
1.1623844,8.383342,positive,5.0,Computers
-0.37494472,7.305607,neutral,3.0,Camera & Photo
9.58991,6.431246,negative,1.0,Computers
2.6564157,2.8679001,neutral,3.0,All Electronics
0.04763983,2.463283,negative,2.0,Home Audio & Theater
-1.4956505,5.6420584,positive,5.0,Computers
-1.2944102,4.7464175,neutral,3.0,All Electronics
0.8952633,5.2576284,negative,1.0,All Electronics
-0.8171059,3.5480177,neutral,3.0,Amazon Devices
1.7662282,3.110006,negative,1.0,Cell Phones & Accessories
0.60153556,4.704715,negative,1.0,Tools & Home Improvement
2.8091538,6.62559,positive,4.0,Cell Phones & Accessories
3.1005747,2.1283348,neutral,3.0,Home Audio & Theater
0.97765625,5.496586,negative,1.0,Computers
0.031604078,8.459389,positive,5.0,Camera & Photo
0.6026465,6.2181177,positive,5.0,Camera & Photo
2.4270794,6.6754613,neutral,3.0,Camera & Photo
2.583198,6.1898293,neutral,3.0,All Electronics
-1.1184199,6.2094855,positive,4.0,Home Audio & Theater
0.8231644,6.1694574,positive,5.0,Office Products
-0.98932546,3.2728703,neutral,3.0,All Electronics
1.2140485,5.273679,neutral,3.0,Home Audio & Theater
1.7046908,6.4501357,negative,1.0,All Electronics
2.8931165,5.7601323,positive,5.0,Camera & Photo
2.65678,3.3598783,negative,1.0,
1.5820184,3.1783192,positive,4.0,All Electronics
1.8210561,3.5310714,negative,2.0,Office Products
2.7946448,2.090452,positive,5.0,Home Audio & Theater
1.8817902,2.6678255,negative,1.0,Musical Instruments
1.9162371,5.64242,negative,1.0,Computers
1.0717665,4.3335195,neutral,3.0,Computers
-3.8976946,6.4134183,neutral,3.0,Cell Phones & Accessories
3.3085277,2.134625,neutral,3.0,All Electronics
2.3847837,2.1186092,positive,5.0,Apple Products
-1.0579413,3.2700987,negative,1.0,All Electronics
-1.4168199,3.9222791,negative,2.0,All Electronics
-1.4330125,8.60848,negative,1.0,Camera & Photo
9.588103,6.4409485,neutral,3.0,Computers
0.09639461,5.8558955,positive,5.0,Computers
1.8416193,4.045815,negative,1.0,Cell Phones & Accessories
2.1366625,5.5338874,negative,1.0,Cell Phones & Accessories
-0.70070916,7.921915,positive,5.0,Cell Phones & Accessories
2.5363507,6.699186,negative,2.0,Cell Phones & Accessories
-1.003428,4.3927255,neutral,3.0,Home Audio & Theater
0.8538346,2.9108198,neutral,3.0,All Electronics
1.2848527,1.908147,positive,5.0,All Electronics
3.4761527,5.4368086,negative,1.0,Sports & Outdoors
-0.89906394,8.674185,positive,4.0,Camera & Photo
-0.049492385,5.940937,negative,1.0,All Electronics
-0.37992507,2.0305803,neutral,3.0,Amazon Devices
-2.270236,4.340967,negative,1.0,All Electronics
2.3050768,5.582943,neutral,3.0,All Electronics
1.4978871,3.3030875,neutral,3.0,All Electronics
1.3164873,4.211663,negative,1.0,All Electronics
2.4117389,4.838077,positive,4.0,Car Electronics
0.97136724,1.5115765,positive,5.0,Computers
3.3244278,7.167957,neutral,3.0,Cell Phones & Accessories
9.619448,6.465128,positive,4.0,All Electronics
-0.607117,2.0445306,negative,2.0,Amazon Devices
2.2337139,8.847852,negative,2.0,Cell Phones & Accessories
2.672238,5.8066883,positive,5.0,All Electronics
2.0192406,7.9543166,positive,5.0,Computers
2.2434356,2.1949046,neutral,3.0,Computers
2.9356694,7.639072,neutral,3.0,Computers
2.075434,8.073976,positive,5.0,Cell Phones & Accessories
0.92234784,4.114598,neutral,3.0,Cell Phones & Accessories
-3.6080563,6.689417,neutral,3.0,Apple Products
2.7839546,3.0348988,neutral,3.0,Cell Phones & Accessories
2.9002094,2.9139435,negative,1.0,Portable Audio & Accessories
0.70126927,4.66062,negative,1.0,Cell Phones & Accessories
-0.60582095,5.9672265,neutral,3.0,Computers
1.3268119,6.4615545,neutral,3.0,Amazon Devices
3.0528777,7.9372053,positive,5.0,Amazon Devices
2.828326,8.370086,neutral,3.0,Computers
